Date,ENT,PRO,RES,Agriculture,Industrie,Tertiaire,NonAffecte
2018-09-11 20:00:00+02:00,0.8250860786656078,0.8040755059945458,0.7744981638974372,1.1268839681876537,0.9941453135122247,0.8475097988472348,0.9814843914776734
2018-09-11 20:30:00+02:00,0.8217313893582219,0.8145898369585247,0.7865877014657211,1.1245199487602142,0.9834701444890179,0.8272314653192748,0.9835147458102901
2018-09-11 21:00:00+02:00,0.7796530656375046,0.8332062954872198,0.7788230958718434,1.0951506999636873,0.9726968685202638,0.8062346202825587,0.9822132241183147
2018-09-11 21:30:00+02:00,0.7745736298357858,0.8381655450856343,0.7379715387769047,1.0797494798257232,0.9652299372070018,0.7902081836037383,0.9693215359003401
2018-09-11 22:00:00+02:00,1.0388878610741061,0.8129499964173748,0.7233330791557148,1.05280048930696,0.955353287054791,0.7719177492409229,0.9578218102948938
2018-09-11 22:30:00+02:00,1.0345452720407864,0.8085782583304,0.918309156541288,1.0402638487383207,0.9477884988716033,0.7607970488938498,0.9563348699378578
2018-09-11 23:00:00+02:00,1.0096529009522512,0.7954376347232226,0.8984593802932779,1.02759836545678,0.939543645125001,0.7485617873813255,0.9462970656570133
2018-09-11 23:30:00+02:00,1.0053948079515433,0.7819688543680445,0.9049496826368972,1.0246930302816,0.9378760287742568,0.742887379681325,0.9536027265731966
2018-09-12 00:00:00+02:00,0.9699101102861183,0.770583869341551,0.8202161305847799,1.025205541615081,0.9327960652698594,0.7388661497088742,0.9510968332891986
2018-09-12 00:30:00+02:00,0.9665696648815846,0.7411314190503414,0.6628116555847462,1.026975548460806,0.9334811335776151,0.7346094475369336,0.9593828471838988
2018-09-12 01:00:00+02:00,0.9455891298579077,0.7235494946456392,0.6335262757564317,1.019567647932889,0.9328328045200835,0.7321369594262371,0.9581610671924625
2018-09-12 01:30:00+02:00,0.9447274571305537,0.716909519180078,0.6160592073539651,1.0195997502582934,0.9346084556953808,0.7321919582044881,0.9547016872034055
2018-09-12 02:00:00+02:00,0.9396533252645574,0.7110669247849213,0.5861439212552041,1.0339966468543815,0.9453232453820136,0.7419696783173447,0.9472672514209325
2018-09-12 02:30:00+02:00,0.9394335288338914,0.701097500453081,0.5113763163657918,1.0515200429236518,0.9586104013059268,0.7552572225431422,0.9484865782762884
2018-09-12 03:00:00+02:00,0.9319212210817494,0.6925725008972199,0.4625119580133973,1.112989001711645,1.0084697436956442,0.795342423820264,0.9668704835078731
2018-09-12 03:30:00+02:00,0.9314893005802671,0.682137866645974,0.42693772826869514,1.161462212838414,1.0550769958288355,0.8248445765761622,0.9881883986032601
2018-09-12 04:00:00+02:00,0.94306248832688,0.6776053235031851,0.4028924599909236,1.0846867018965751,1.1191242532901962,0.8925740900069873,0.99800651420356
2018-09-12 04:30:00+02:00,0.9452864385827728,0.6802733061270213,0.3900354883752598,1.1166577485177407,1.161810397279202,0.9423735774643024,1.0362851018219439
2018-09-12 05:00:00+02:00,1.021297041348436,0.688992056805564,0.3876142819563772,1.1994731047440765,1.2159411227622074,1.0111330251397908,1.0447022846073013
2018-09-12 05:30:00+02:00,1.0273690136500846,0.7053816807105067,0.4062470670681977,1.2598800962895025,1.267572477911706,1.0696816483617098,1.0587609414810373
2018-09-12 06:00:00+02:00,0.8406049275765928,0.742758986601852,0.4514491805279512,1.3741516015505943,1.3171904049336671,1.1514593899946308,1.0757708983945635
2018-09-12 06:30:00+02:00,0.8551663326944409,0.7335951605327499,0.5068004702498828,1.4364159348062187,1.3426274837233418,1.2068357762943622,1.096143764981891
2018-09-12 07:00:00+02:00,0.955367919425982,0.7363157882672935,0.5578111745897637,1.5027299136416958,1.358150336034792,1.2521172267382252,1.0944220329016956
2018-09-12 07:30:00+02:00,0.96018552760829,0.7512034716962207,0.5562403539685278,1.5370509511135877,1.3765752503415645,1.27740928261969,1.1185728620541042
2018-09-12 08:00:00+02:00,1.0501464487087728,0.8162317396119899,0.5496922684277595,1.5526667895446533,1.3890130376580805,1.2963445395316004,1.1248291866229567
2018-09-12 08:30:00+02:00,1.066341499387254,0.8767764520129785,0.5538056021974195,1.5555919321136582,1.400885309444829,1.3099156214850562,1.1312321377953585
2018-09-12 09:00:00+02:00,1.116405648895218,0.9437606887925837,0.5623892698732835,1.5578389603850151,1.4069219991443631,1.3159238055299383,1.1508893979877792
2018-09-12 09:30:00+02:00,1.1230469436558408,0.9774629629111766,0.5673139534827139,1.5449460407962101,1.3976580850820524,1.3133024601764756,1.155411163234763
2018-09-12 10:00:00+02:00,1.146182878068053,1.0147149787949552,0.5642756640388318,1.4519681614134032,1.3364557303977533,1.2639994483902417,1.146626601154482
