,GeoPoint,Shape,x,y,node,xyGPS,xGPS,yGPS
LV1338,"7759990.85856, 1592438.93786","[1592438.9378586705, 7759990.858557439]",1592438.93786,7759990.85856,N3926,"(1.637951328704556, 45.036138059289883)",1.637951328704556,45.03613805928988
LV1339,"7760441.32205, 1592615.08211","[1592615.082105992, 7760441.322053925]",1592615.08211,7760441.32205,N3927,"(1.6400791981045502, 45.040210072689909)",1.6400791981045502,45.04021007268991
LV1340,"7781478.57342, 1588400.46975","[1588400.469745389, 7781478.573424355]",1588400.46975,7781478.57342,N3928,"(1.5817409406047607, 45.228378489190519)",1.5817409406047607,45.22837848919052
LV1341,"7783687.42307, 1587597.46152","[1587597.4615192693, 7783687.423067261]",1587597.46152,7783687.42307,N3929,"(1.5710100050047981, 45.248074887990569)",1.5710100050047981,45.24807488799057
LV1342,"7778876.13727, 1588316.61571","[1588316.6157111984, 7778876.1372705605]",1588316.61571,7778876.13727,N3930,"(1.5812935275047604, 45.204999524890439)",1.5812935275047604,45.20499952489044
LV1343,"7778329.69558, 1589090.00639","[1589090.0063941008, 7778329.695584069]",1589090.00639,7778329.69558,N3931,"(1.5912443900047264, 45.200222902890424)",1.5912443900047264,45.200222902890424
LV1344,"7778638.76545, 1589782.34214","[1589782.3421360406, 7778638.765445043]",1589782.34214,7778638.76545,N3932,"(1.5999639038046962, 45.203112731090421)",1.5999639038046962,45.20311273109042
LV1345,"7779075.3896, 1590906.64663","[1590906.646629031, 7779075.389601032]",1590906.64663,7779075.3896,N3933,"(1.61414091870465, 45.20721799579043)",1.61414091870465,45.20721799579043
LV1346,"7783554.48973, 1590544.03456","[1590544.0345594822, 7783554.489729498]",1590544.03456,7783554.48973,N3934,"(1.6084926919046725, 45.247372871290565)",1.6084926919046725,45.247372871290565
LV1347,"7783658.71215, 1588629.60058","[1588629.600578957, 7783658.712151363]",1588629.60058,7783658.71215,N3935,"(1.5841354906047536, 45.247990765690552)",1.5841354906047536,45.24799076569055
LV1348,"7780563.93266, 1589224.44712","[1589224.4471185342, 7780563.932661801]",1589224.44712,7780563.93266,N3936,"(1.5924255156047245, 45.220304397490473)",1.5924255156047245,45.22030439749047
LV1349,"7780521.01926, 1588657.6676","[1588657.6676079375, 7780521.019264729]",1588657.6676,7780521.01926,N3937,"(1.5852355304047494, 45.219824513690476)",1.5852355304047494,45.219824513690476
LV1350,"7779600.03619, 1589853.58563","[1589853.5856329303, 7779600.036188133]",1589853.58563,7779600.03619,N3938,"(1.6006436150046959, 45.211754861990443)",1.6006436150046959,45.21175486199044
LV1351,"7785461.81551, 1591725.56541","[1591725.5654141768, 7785461.815510516]",1591725.56541,7785461.81551,N3939,"(1.6230703648046247, 45.264691225690619)",1.6230703648046247,45.26469122569062
LV1352,"7786810.60211, 1590468.11571","[1590468.1157111598, 7786810.602110544]",1590468.11571,7786810.60211,N3940,"(1.6067681479046816, 45.276595439690652)",1.6067681479046816,45.27659543969065
LV1353,"7784229.14274, 1592720.0122","[1592720.0122045055, 7784229.142740193]",1592720.0122,7784229.14274,N3941,"(1.6359956692045798, 45.253784820690598)",1.6359956692045798,45.2537848206906
LV1354,"7785797.57454, 1589716.99074","[1589716.99073808, 7785797.574537816]",1589716.99074,7785797.57454,N3942,"(1.5974541346047124, 45.267375681990657)",1.5974541346047124,45.26737568199066
LV1355,"7786741.48642, 1591821.97889","[1591821.9788861582, 7786741.4864174565]",1591821.97889,7786741.48642,N3943,"(1.6240012559046231, 45.276196608090636)",1.624001255904623,45.276196608090636
LV1356,"7787078.83367, 1590267.18125","[1590267.1812575178, 7787078.833668912]",1590267.18125,7787078.83367,N3944,"(1.6041501356046892, 45.278970651190669)",1.6041501356046892,45.27897065119067
LV1357,"7788520.22801, 1592537.53428","[1592537.5342741918, 7788520.228005984]",1592537.53428,7788520.22801,N3945,"(1.6326935205045963, 45.292283578590705)",1.6326935205045963,45.292283578590705
LV1358,"7787878.79652, 1591408.67542","[1591408.6754225492, 7787878.796515246]",1591408.67542,7787878.79652,N3946,"(1.6184820616046438, 45.28634078009069)",1.6184820616046438,45.28634078009069
LV1359,"7786039.55622, 1593030.98747","[1593030.9874646873, 7786039.556215088]",1593030.98747,7786039.55622,N3947,"(1.6395362331045709, 45.270089879090634)",1.6395362331045709,45.270089879090634
LV1360,"7779228.713, 1591606.6131","[1591606.613096729, 7779228.713002204]",1591606.6131,7779228.713,N3948,"(1.6229956074046203, 45.208708916690455)",1.6229956074046203,45.208708916690455
LV1361,"7781265.59313, 1592019.63197","[1592019.631969608, 7781265.593134253]",1592019.63197,7781265.59313,N3949,"(1.6277736813046064, 45.22706356839052)",1.6277736813046064,45.22706356839052
LV1362,"7776432.91272, 1594001.72619","[1594001.7261858438, 7776432.912716357]",1594001.72619,7776432.91272,N3950,"(1.6540457578045142, 45.183993800890356)",1.6540457578045142,45.183993800890356
LV1363,"7779474.41764, 1592220.17091","[1592220.1709110355, 7779474.417637949]",1592220.17091,7779474.41764,N3951,"(1.6307321148045939, 45.211014532990461)",1.630732114804594,45.21101453299046
LV1364,"7759507.11988, 1597313.36964","[1597313.3696358528, 7759507.11988364]",1597313.36964,7759507.11988,N3952,"(1.69976893870435, 45.032563005289873)",1.69976893870435,45.03256300528987
LV1365,"7787519.49544, 1593186.12535","[1593186.1253452008, 7787519.495435566]",1593186.12535,7787519.49544,N3953,"(1.6411720325045664, 45.283402778190691)",1.6411720325045664,45.28340277819069
LV1366,"7779752.20596, 1579670.31311","[1579670.31311578, 7779752.205960425]",1579670.31311,7779752.20596,N3954,"(1.4712646795051307, 45.21135766729045)",1.4712646795051307,45.21135766729045
LV1367,"7779641.57076, 1578593.55839","[1578593.5583964551, 7779641.570762199]",1578593.55839,7779641.57076,N3955,"(1.4576172890051751, 45.210168849990453)",1.457617289005175,45.21016884999045
LV1368,"7765653.79684, 1587882.75566","[1587882.7556614443, 7765653.796838203]",1587882.75566,7765653.79684,N3956,"(1.5789272672047592, 45.086223384990035)",1.5789272672047592,45.086223384990035
LV1369,"7760792.67937, 1587316.40007","[1587316.4000666216, 7760792.679373398]",1587316.40007,7760792.67937,N3957,"(1.5729085771047753, 45.042490888089915)",1.5729085771047753,45.042490888089915
LV1370,"7760735.58045, 1588435.03898","[1588435.038980454, 7760735.580453711]",1588435.03898,7760735.58045,N3958,"(1.5870858480047267, 45.042166184689911)",1.5870858480047267,45.04216618468991
LV1371,"7762737.73951, 1586985.90496","[1586985.9049637164, 7762737.739513689]",1586985.90496,7762737.73951,N3959,"(1.5682594608047917, 45.05989512308998)",1.5682594608047917,45.05989512308998
LV1372,"7766192.51891, 1589120.4859","[1589120.48589992, 7766192.518908878]",1589120.4859,7766192.51891,N3960,"(1.5944853413047055, 45.091266370790073)",1.5944853413047055,45.09126637079007
LV1373,"7776032.8534, 1582276.15826","[1582276.1582641362, 7776032.853402888]",1582276.15826,7776032.8534,N3961,"(1.505292375105014, 45.178432394090336)",1.505292375105014,45.178432394090336
LV1374,"7779278.24858, 1580735.07393","[1580735.0739372717, 7779278.248584816]",1580735.07393,7779278.24858,N3962,"(1.4849085428050832, 45.207294242190429)",1.4849085428050832,45.20729424219043
LV1375,"7776088.88562, 1580550.73286","[1580550.7328596772, 7776088.885620082]",1580550.73286,7776088.88562,N3963,"(1.4833766932050865, 45.178628164190364)",1.4833766932050865,45.178628164190364
LV1376,"7775408.76051, 1579958.36811","[1579958.3681143946, 7775408.760514148]",1579958.36811,7775408.76051,N3964,"(1.4760309017051099, 45.172415824690347)",1.4760309017051099,45.17241582469035
LV1377,"7777022.95789, 1585832.93711","[1585832.9371100478, 7777022.957892959]",1585832.93711,7777022.95789,N3965,"(1.5502006331048619, 45.187940576590378)",1.550200633104862,45.18794057659038
LV1378,"7776141.71594, 1583266.24571","[1583266.2457050993, 7776141.715937797]",1583266.24571,7776141.71594,N3966,"(1.5178330560049704, 45.179584016590354)",1.5178330560049704,45.179584016590354
LV1379,"7778018.25062, 1582075.53755","[1582075.5375441476, 7778018.250623759]",1582075.53755,7778018.25062,N3967,"(1.5022485383050244, 45.19622111669041)",1.5022485383050244,45.19622111669041
LV1380,"7786822.83034, 1577958.05356","[1577958.0535605839, 7786822.830335253]",1577958.05356,7786822.83034,N3968,"(1.4476806238052142, 45.274525904890645)",1.4476806238052142,45.274525904890645
LV1381,"7761796.93046, 1595164.99919","[1595164.999184719, 7761796.930456101]",1595164.99919,7761796.93046,N3969,"(1.6720643733044445, 45.052784338189944)",1.6720643733044445,45.052784338189944
LV1382,"7773895.42499, 1588088.86921","[1588088.8692143927, 7773895.424994735]",1588088.86921,7773895.42499,N3970,"(1.5795848219047615, 45.160245466790286)",1.5795848219047615,45.160245466790286
LV1383,"7761436.85179, 1586722.76252","[1586722.7625256595, 7761436.851787142]",1586722.76252,7761436.85179,N3971,"(1.5652380203048, 45.048172900889917)",1.5652380203048,45.04817290088992
LV1384,"7787474.66319, 1586294.89074","[1586294.8907458861, 7787474.663187427]",1586294.89074,7787474.66319,N3972,"(1.5535369364048599, 45.281856902190661)",1.55353693640486,45.28185690219066
LV1385,"7772269.03172, 1599949.8994","[1599949.8993987269, 7772269.031715291]",1599949.8994,7772269.03172,N3973,"(1.7304446061042562, 45.147530947490232)",1.7304446061042562,45.14753094749023
LV1386,"7789941.34594, 1584976.46326","[1584976.4632572941, 7789941.345944606]",1584976.46326,7789941.34594,N3974,"(1.536164124504922, 45.303777414090746)",1.536164124504922,45.303777414090746
LV1387,"7760654.26143, 1596266.60375","[1596266.6037499404, 7760654.261428742]",1596266.60375,7760654.26143,N3975,"(1.6862659516043947, 45.042698852389904)",1.6862659516043947,45.042698852389904
LV1388,"7780119.9204, 1597765.69297","[1597765.6929685348, 7780119.920402343]",1597765.69297,7780119.9204,N3976,"(1.7010296942043588, 45.21768508779045)",1.7010296942043588,45.21768508779045
LV1389,"7788580.51128, 1583425.19176","[1583425.191762597, 7788580.511280666]",1583425.19176,7788580.51128,N3977,"(1.5167653359049857, 45.291288595390711)",1.5167653359049857,45.29128859539071
LV1390,"7782866.89349, 1585099.58195","[1585099.5819519465, 7782866.893492039]",1585099.58195,7782866.89349,N3978,"(1.5394625134049049, 45.240281105190569)",1.539462513404905,45.24028110519057
LV1391,"7771137.50479, 1588424.62631","[1588424.6263141318, 7771137.504788242]",1588424.62631,7771137.50479,N3979,"(1.5844979886047441, 45.13554253409022)",1.5844979886047441,45.13554253409022
LV1392,"7763957.79494, 1596515.07912","[1596515.0791138578, 7763957.794936846]",1596515.07912,7763957.79494,N3980,"(1.688689544504389, 45.072393057189977)",1.688689544504389,45.07239305718998
LV1393,"7764391.07167, 1594742.0807","[1594742.0806981327, 7764391.071665659]",1594742.0807,7764391.07167,N3981,"(1.6661311009044661, 45.07600529229002)",1.6661311009044661,45.07600529229002
LV1394,"7762937.51558, 1594823.77101","[1594823.771003358, 7762937.51558369]",1594823.77101,7762937.51558,N3982,"(1.6674893845044583, 45.06296958948996)",1.6674893845044583,45.06296958948996
LV1395,"7761322.23128, 1581509.1303","[1581509.1303056923, 7761322.231283974]",1581509.1303,7761322.23128,N3983,"(1.4992480215050215, 45.046239054189918)",1.4992480215050215,45.04623905418992
LV1396,"7764704.4081, 1586338.54857","[1586338.5485675826, 7764704.408101229]",1586338.54857,7764704.4081,N3984,"(1.5595875850048215, 45.077439527590023)",1.5595875850048215,45.07743952759002
LV1397,"7762880.48324, 1600393.71077","[1600393.710764336, 7762880.483240451]",1600393.71077,7762880.48324,N3985,"(1.7380553450042218, 45.063312106989983)",1.7380553450042218,45.06331210698998
LV1398,"7761009.27837, 1581567.90839","[1581567.908388245, 7761009.278370141]",1581567.90839,7761009.27837,N3986,"(1.5000705890050163, 45.043440285889915)",1.5000705890050163,45.043440285889915
LV1399,"7775429.97652, 1586832.24995","[1586832.2499544627, 7775429.976518579]",1586832.24995,7775429.97652,N3987,"(1.5632705902048172, 45.173809804890332)",1.5632705902048172,45.17380980489033
LV1400,"7779304.89809, 1594412.23615","[1594412.2361479641, 7779304.89808783]",1594412.23615,7779304.89809,N3988,"(1.6586129746045009, 45.209843957390447)",1.6586129746045009,45.20984395739045
LV1401,"7782277.36517, 1593838.16235","[1593838.162348565, 7782277.365169903]",1593838.16235,7782277.36517,N3989,"(1.6506503425045298, 45.236440299190534)",1.6506503425045298,45.236440299190534
LV1402,"7782758.93464, 1593385.68776","[1593385.6877543852, 7782758.934642179]",1593385.68776,7782758.93464,N3990,"(1.6447912142045498, 45.240691655390535)",1.6447912142045498,45.240691655390535
LV1403,"7785872.61299, 1592585.1381","[1592585.1381026767, 7785872.612985213]",1592585.1381,7785872.61299,N3991,"(1.6339052130045906, 45.268519060090604)",1.6339052130045906,45.268519060090604
LV1404,"7781594.6763, 1585860.88021","[1585860.8802116306, 7781594.676300781]",1585860.88021,7781594.6763,N3992,"(1.5494462262048689, 45.228990010490499)",1.549446226204869,45.2289900104905
LV1405,"7772656.94995, 1579929.20479","[1579929.2047949894, 7772656.949953029]",1579929.20479,7772656.94995,N3993,"(1.4763618244051078, 45.147706559490231)",1.4763618244051078,45.14770655949023
LV1406,"7772265.30976, 1580099.14068","[1580099.1406789008, 7772265.309764718]",1580099.14068,7772265.30976,N3994,"(1.4786172300050997, 45.144221307990222)",1.4786172300050997,45.14422130799022
LV1407,"7772732.57449, 1591261.45337","[1591261.453370143, 7772732.574486377]",1591261.45337,7772732.57449,N3995,"(1.6201116139046248, 45.150331225290266)",1.6201116139046248,45.150331225290266
LV1408,"7775700.66598, 1600006.64407","[1600006.644066222, 7775700.665976467]",1600006.64407,7775700.66598,N3996,"(1.7304363694042582, 45.178348485790359)",1.7304363694042582,45.17834848579036
LV1409,"7758516.13264, 1594464.68404","[1594464.684040125, 7758516.132635264]",1594464.68404,7758516.13264,N3997,"(1.6639266868044691, 45.023223181389852)",1.663926686804469,45.02322318138985
LV1410,"7759695.37143, 1593839.79528","[1593839.7952734716, 7759695.371434313]",1593839.79528,7759695.37143,N3998,"(1.6557529411044969, 45.033709737689897)",1.655752941104497,45.0337097376899
LV1411,"7756779.22892, 1595263.43276","[1595263.4327627507, 7756779.228915321]",1595263.43276,7756779.22892,N3999,"(1.6744206722044328, 45.007757510389808)",1.6744206722044328,45.00775751038981
LV1412,"7758981.25394, 1595165.57095","[1595165.5709508106, 7758981.253940966]",1595165.57095,7758981.25394,N4000,"(1.6726951333044398, 45.027508775789876)",1.6726951333044398,45.027508775789876
LV1413,"7757752.9724, 1596153.32259","[1596153.3225938282, 7757752.972404464]",1596153.32259,7757752.9724,N4001,"(1.6854677627043959, 45.016637261189807)",1.685467762704396,45.01663726118981
LV1414,"7757400.99999, 1595827.95477","[1595827.954763837, 7757400.9999934975]",1595827.95477,7757400.99999,N4002,"(1.6814273333044083, 45.013427103089811)",1.6814273333044083,45.01342710308981
LV1415,"7778854.71528, 1597299.18407","[1597299.1840629403, 7778854.715280737]",1597299.18407,7778854.71528,N4003,"(1.695379714804379, 45.206253874090422)",1.695379714804379,45.20625387409042
LV1416,"7781894.57358, 1594905.07746","[1594905.0774624676, 7781894.573581645]",1594905.07746,7781894.57358,N4004,"(1.6642939455044841, 45.233172863790521)",1.664293945504484,45.23317286379052
LV1417,"7777928.68342, 1597710.76772","[1597710.7677196811, 7777928.683418525]",1597710.76772,7777928.68342,N4005,"(1.7008083831043579, 45.198003143090411)",1.700808383104358,45.19800314309041
LV1418,"7781466.73281, 1595297.69421","[1595297.6942149021, 7781466.732814507]",1595297.69421,7781466.73281,N4006,"(1.669378191804467, 45.229393452690516)",1.669378191804467,45.229393452690516
LV1419,"7768226.08514, 1587056.57257","[1587056.572568145, 7768226.085141511]",1587056.57257,7768226.08514,N4007,"(1.5678429728047982, 45.109175558790113)",1.5678429728047982,45.10917555879011
LV1420,"7771858.9235, 1587965.31822","[1587965.318224552, 7771858.923504352]",1587965.31822,7771858.9235,N4008,"(1.5785009769047647, 45.141941960290225)",1.5785009769047647,45.141941960290225
LV1421,"7771174.53579, 1587431.68779","[1587431.687793122, 7771174.535788361]",1587431.68779,7771174.53579,N4009,"(1.5718951868047859, 45.135708008090234)",1.571895186804786,45.13570800809023
LV1422,"7772057.54327, 1589104.6164","[1589104.6164028381, 7772057.543266397]",1589104.6164,7772057.54327,N4010,"(1.5929063905047156, 45.143915631990239)",1.5929063905047156,45.14391563199024
LV1423,"7771548.6385, 1588314.18745","[1588314.187452676, 7771548.638499695]",1588314.18745,7771548.6385,N4011,"(1.5829998850047493, 45.139214954790233)",1.5829998850047493,45.13921495479023
LV1424,"7772610.37796, 1589118.68294","[1589118.6829320516, 7772610.377959226]",1589118.68294,7772610.37796,N4012,"(1.5929548356047152, 45.148881054790237)",1.5929548356047152,45.14888105479024
LV1425,"7771256.64287, 1589442.74978","[1589442.7497811464, 7771256.6428690385]",1589442.74978,7771256.64287,N4013,"(1.5973835463046999, 45.136781755490219)",1.5973835463047,45.13678175549022
LV1426,"7774133.79182, 1590807.84277","[1590807.8427690782, 7774133.79182408]",1590807.84277,7774133.79182,N4014,"(1.6140319930046481, 45.162836677890304)",1.614031993004648,45.162836677890304
